Date,Team,Opp,BO,Pos,divider,PA,H,2B,3B,HR,R,RBI,SB,CS,BB%,K%,ISO,BABIP,EV,AVG,OBP,SLG,wOBA,wRC+,type,G,AB,1B,BB,IBB,SO,HBP,SF,SH,GDP,BB/K,OPS,Spd,wSB,wRC,wRAA,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,GB,FB,LD,IFFB,IFH,BU,BUH,Balls,Strikes,Pitches,LA,Barrels,Barrel%,WPA,#NAME?,#NAME?,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,Events,maxEV,HardHit,HardHit%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,0,1,0,0,0,0,7,13,20,18.1,0,0.00%,-0.06,-0.08,0.01,-0.74,-0.07,0.84,,0,-0.05,-0.03,95.7,25.00%,83.6,35.00%,91.9,,,5.00%,83,20.00%,89,,,,-0.4,-0.3,0.4,,0,-0.2,,-11.96,-6.11,5.53,,0,-5.56,,46.70%,80.00%,55.00%,42.90%,50.00%,45.50%,25.00%,50.00%,30.00%,1,102.1,1,100.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.00%,66.70%,33.30%,0.00%,0.00%,0.00%,0.00%,66.70%,33.30%,0.00%,0.00%,66.70%,33.30%,2,1,0,0,0,0,0,1,5,6,1.4,0,0.00%,-0.02,-0.07,0.05,-0.46,-0.04,1.11,,0,-0.05,0.03,95.3,33.30%,85.5,16.70%,87,,,,,,,,,66.70%,0.5,-0.3,-0.3,,,,,15.3,-12.59,-29.47,,,,,50.00%,50.00%,50.00%,100.00%,100.00%,100.00%,66.70%,75.00%,0.00%,3,96.8,1,33.30%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.00%,50.00%,50.00%,0.00%,100.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,1,1,0,0,0,0,0,6,11,17,13.5,1,50.00%,0.03,-0.07,0.1,0.07,0.01,0.93,,0,0.01,0.02,95.8,5.90%,84,23.50%,89,11.80%,86,,,,,,,,0.9,0.1,-0.1,-0.3,,,,8.51,8.63,-1.54,-12.81,,,,12.50%,66.70%,41.20%,0.00%,100.00%,85.70%,52.90%,50.00%,5.90%,2,111.3,2,100.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,100.00%,0,0,1,0,0,0,0,8,11,19,14.9,0,0.00%,-0.03,-0.07,0.03,-0.54,-0.05,0.98,,0,-0.06,0.03,94,26.30%,85.8,10.50%,93,,,,,10.50%,86.5,,,,-0.6,0.2,0,,,-0.2,,-5.56,4.69,-0.73,,,-8.17,,30.00%,77.80%,52.60%,66.70%,57.10%,60.00%,47.40%,50.00%,21.10%,1,103.4,1,100.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.00%,20.00%,80.00%,25.00%,25.00%,100.00%,0.00%,40.00%,20.00%,40.00%,20.00%,60.00%,20.00%,1,4,0,1,1,0,0,4,10,14,41,1,20.00%,0.27,-0.07,0.34,1.02,0.11,1.75,,0,0.22,-0.07,93.3,21.40%,84,7.10%,90,,,21.40%,86.7,,,,,,-0.2,0.2,0,,1,,,-2.75,6.07,4.6,,34.45,,,55.60%,100.00%,71.40%,60.00%,100.00%,80.00%,35.70%,80.00%,14.30%,5,102,2,40.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.30%,66.70%,0.00%,100.00%,0.00%,0,3,0,0,0,0,0,6,11,17,42.5,0,0.00%,-0.12,-0.12,0,-0.85,-0.09,1.22,,0,-0.1,0,96.2,35.30%,87.3,,,5.90%,86,5.90%,92,17.60%,88.3,,,,-0.3,-0.5,,0,0,-0.3,,-5.34,-8.89,,4.6,0,-8.8,,33.30%,75.00%,52.90%,66.70%,50.00%,55.60%,47.10%,75.00%,23.50%,3,100.1,2,66.70%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.00%,33.30%,66.70%,0.00%,0.00%,0.00%,0.00%,33.30%,33.30%,33.30%,0.00%,100.00%,0.00%,1,2,0,0,0,0,0,9,11,20,20.5,0,0.00%,-0.08,-0.08,0,-0.86,-0.09,0.84,,0,-0.1,0,94.8,5.00%,84,30.00%,89,,,25.00%,85.6,,,,,,-0.4,-0.3,-0.5,,0.1,,,-4.63,-26.12,-8.08,,1.68,,,30.80%,57.10%,40.00%,75.00%,75.00%,75.00%,35.00%,25.00%,10.00%,3,102.2,1,33.30%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40.00%,40.00%,20.00%,0.00%,100.00%,0.00%,0.00%,20.00%,60.00%,20.00%,0.00%,40.00%,60.00%,2,1,2,0,0,0,0,7,15,22,12.5,1,20.00%,0.31,-0.01,0.31,2.79,0.29,0.69,,0,0.25,0.2,96.7,,,,,4.50%,80,45.50%,85.9,,,,,,1.1,,,1.4,0.9,,,9.94,,,138.92,9.21,,,26.70%,71.40%,40.90%,75.00%,100.00%,88.90%,31.80%,50.00%,4.50%,5,114.6,3,60.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,100.00%,0.00%,2,0,0,0,0,0,0,7,13,20,-4.6,0,0.00%,0.13,-0.07,0.19,0.66,0.07,2.13,,0,-0.02,0.08,96.8,20.00%,88.5,,,10.00%,77.5,25.00%,85.2,,,,,,-0.3,0.5,,0,-0.5,,,-2.98,11.27,,-0.26,-9.48,,,33.30%,75.00%,50.00%,50.00%,83.30%,70.00%,40.00%,75.00%,15.00%,2,94.3,0,0.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,1,0,1,0,0,0,0,8,13,21,3.1,0,0.00%,0.08,-0.07,0.15,1.27,0.13,1.06,,0,0.03,0.05,94.8,19.00%,88,,,,,19.00%,87,14.30%,87.7,,,,0.4,0,,,0,-0.2,,4.48,0.57,,,0.42,-5.76,,46.70%,66.70%,52.40%,71.40%,75.00%,72.70%,28.60%,80.00%,14.30%,2,101.3,1,50.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,0,0,0,0,0,0,0,15,14,29,,0,0.00%,-0.04,-0.18,0.14,0.24,0.03,1.88,,0,0.04,-0.07,95.9,34.50%,82.1,,,3.40%,85,,,,,,,,0.8,-0.4,,0.1,,,,4.61,-4.21,,5.8,,,,16.70%,45.50%,27.60%,33.30%,40.00%,37.50%,37.90%,60.00%,17.20%,1,,0,0.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,0.00%,100.00%,0.00%,50.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,50.00%,50.00%,0,2,0,0,0,0,0,6,12,18,31.2,1,50.00%,0.07,-0.05,0.12,1.13,0.11,0.94,,0,-0.02,0.09,92.5,29.40%,84.8,,,5.90%,82,17.60%,85,,,,,5.60%,-0.6,-0.3,,1.5,0.1,,,-8.01,-5.99,,146.8,2.69,,,57.10%,66.70%,58.80%,75.00%,0.00%,60.00%,17.60%,100.00%,22.20%,2,102.6,1,50.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,1,0,1,0,0,0,0,7,11,18,-2.3,0,0.00%,-0.05,-0.08,0.03,-0.32,-0.03,1.05,,0,-0.05,0.01,96.3,16.70%,89.3,55.60%,84,11.10%,81,,,,,,,,0.3,-0.1,-0.5,-0.1,,,,11.48,-2.63,-5.4,-5.68,,,,45.50%,42.90%,44.40%,40.00%,66.70%,50.00%,38.90%,50.00%,22.20%,3,94.9,0,0.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,25.00%,25.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0.00%,75.00%,25.00%,1,2,1,0,0,0,0,6,11,17,30.1,1,25.00%,0.22,-0.05,0.27,1.81,0.18,1.58,,0,0.07,0.07,94.6,,,35.30%,93,23.50%,83,,,11.80%,86,,,,-0.1,,0.5,0.7,,0,,-2.5,,8.18,17.27,,-1.86,,14.30%,80.00%,52.90%,100.00%,100.00%,100.00%,58.80%,50.00%,0.00%,4,110.2,2,50.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,33.30%,66.70%,0.00%,0.00%,0.00%,50.00%,0.00%,33.30%,66.70%,0.00%,66.70%,33.30%,0.00%,2,0,1,0,1,0,0,10,7,17,-6.5,0,0.00%,0.18,0,0.18,2.04,0.2,0.94,,0,0.12,0.07,94.2,5.90%,84,41.20%,90.4,5.90%,80,11.80%,84.5,,,,,,1,0,0,-0.3,0.6,,,16.62,-4.16,0.3,-30.35,30.76,,,23.10%,50.00%,29.40%,100.00%,100.00%,100.00%,23.50%,40.00%,0.00%,3,86.7,0,0.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,50.00%,25.00%,25.00%,0.00%,75.00%,25.00%,2,2,0,0,0,0,0,4,8,12,8.9,1,25.00%,-0.09,-0.09,0,-0.92,-0.09,0.89,,0,-0.1,0,97,,,33.30%,92,8.30%,77,,,50.00%,88.8,,,,0,,-0.7,-0.1,,-0.2,,4.6,,-18.05,-6.42,,-3.97,,28.60%,80.00%,50.00%,100.00%,75.00%,83.30%,41.70%,100.00%,8.30%,4,105.5,1,25.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20.00%,60.00%,20.00%,0.00%,0.00%,0.00%,0.00%,80.00%,0.00%,20.00%,40.00%,20.00%,40.00%,3,1,1,0,0,0,0,3,8,11,8.2,0,0.00%,-0.11,-0.11,0.01,-1.44,-0.14,1.5,,0,-0.11,0.03,96,18.20%,80.5,18.20%,88.5,,,36.40%,89.5,,,,,,-0.3,-0.3,-0.2,,-0.6,,,-8.81,-16.81,-9.42,,-15.41,,,50.00%,100.00%,72.70%,100.00%,100.00%,100.00%,45.50%,60.00%,0.00%,5,89.6,0,0.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.00%,50.00%,50.00%,100.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,50.00%,0.00%,50.00%,1,1,0,1,0,0,0,14,7,21,36.4,0,0.00%,0.05,-0.01,0.06,0.91,0.09,0.33,,0,0.06,0.09,92.7,19.00%,82.8,23.80%,89.8,14.30%,77,9.50%,85.5,,,,,,0.4,-0.4,0.5,0.1,-0.1,,,6.23,-9.5,10.74,3.96,-6.83,,,7.70%,50.00%,23.80%,100.00%,50.00%,60.00%,38.10%,40.00%,9.50%,2,113,1,50.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.00%,60.00%,40.00%,0.00%,0.00%,0.00%,0.00%,40.00%,40.00%,20.00%,20.00%,20.00%,60.00%,3,2,0,0,0,0,0,5,9,14,10.3,1,20.00%,0.09,-0.1,0.18,1.12,0.11,1.71,,0,0.11,-0.06,93.9,14.30%,88,,,21.40%,75.3,,,14.30%,88,,,,1.2,0.1,,0,,-0.2,,17.17,3.64,,1.05,,-9.28,,37.50%,66.70%,50.00%,100.00%,100.00%,100.00%,42.90%,40.00%,0.00%,5,108.8,3,60.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.00%,50.00%,50.00%,0.00%,100.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,50.00%,50.00%,1,1,0,0,0,0,0,5,9,14,12.9,1,50.00%,0.07,-0.05,0.12,0.55,0.05,0.59,,0,0.21,-0.09,94.2,28.60%,82.8,21.40%,87,,,7.10%,87,,,,,,0,0.1,1.3,,-0.2,,,-0.07,3.46,42.46,,-19.99,,,44.40%,80.00%,57.10%,50.00%,75.00%,62.50%,35.70%,50.00%,21.40%,2,114.3,1,50.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,20.00%,80.00%,0.00%,0.00%,0.00%,0.00%,0.00%,80.00%,20.00%,0.00%,0.00%,100.00%,0.00%,4,0,1,0,0,0,0,4,8,12,-2.2,0,0.00%,-0.02,-0.13,0.11,0.13,0.01,1.01,,0,0.07,-0.09,91,8.30%,91,50.00%,94.2,8.30%,82,25.00%,89.3,,,,,,0.5,0.5,-0.7,0,0.1,,,47.35,47.35,-11.47,4.6,2.75,,,42.90%,80.00%,58.30%,33.30%,100.00%,71.40%,41.70%,80.00%,16.70%,5,104.2,4,80.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.00%,75.00%,25.00%,0.00%,0.00%,0.00%,0.00%,50.00%,25.00%,25.00%,0.00%,100.00%,0.00%,3,1,0,0,0,0,0,4,6,10,11.6,0,0.00%,0.06,-0.08,0.14,-0.04,0,1.46,,0,-0.01,0.05,91,20.00%,78.5,30.00%,86,,,10.00%,82,,,,,,0.5,-0.4,-0.4,,-0.1,,,12.75,-20.52,-13.35,,-5.1,,,33.30%,100.00%,60.00%,100.00%,100.00%,100.00%,40.00%,25.00%,0.00%,4,111.8,1,25.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.00%,40.00%,40.00%,0.00%,0.00%,50.00%,0.00%,20.00%,60.00%,20.00%,20.00%,20.00%,60.00%,2,2,1,0,1,0,0,4,14,18,9.9,1,20.00%,0.1,-0.05,0.15,0.95,0.09,0.99,,0,0.11,-0.01,93.7,38.90%,81.6,,,,,5.60%,87,,,,,,0.7,0,,,1.1,,,7.22,0.51,,,108.19,,,58.30%,83.30%,66.70%,100.00%,100.00%,100.00%,33.30%,80.00%,0.00%,5,106.9,4,80.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25.00%,50.00%,25.00%,0.00%,100.00%,0.00%,0.00%,25.00%,25.00%,50.00%,0.00%,50.00%,50.00%,2,1,1,0,0,0,0,9,13,22,1.5,1,25.00%,0.01,-0.02,0.03,2.61,0.26,0.41,,0,0.24,-0.22,97.8,,,,,4.50%,83,36.40%,88.3,,,,,,1.7,,,-0.1,-0.5,,,12.93,,,-6.42,-6.02,,,25.00%,90.00%,54.50%,66.70%,66.70%,66.70%,45.50%,20.00%,18.20%,4,103.9,3,75.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0.00%,50.00%,50.00%,1,1,0,0,0,0,0,5,15,20,22.8,0,0.00%,-0.06,-0.08,0.02,-0.91,-0.09,0.77,,0,-0.09,0.01,95.7,5.00%,86,15.00%,95,15.00%,78,5.00%,92,,,,,,-1.1,-0.1,0,0.1,0,,,-9.5,-5.1,-0.49,2.39,0,,,44.40%,72.70%,60.00%,75.00%,87.50%,83.30%,55.00%,50.00%,10.00%,2,103.5,1,50.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.00%,66.70%,33.30%,0.00%,0.00%,50.00%,0.00%,33.30%,66.70%,0.00%,0.00%,66.70%,33.30%,2,1,0,0,1,0,0,12,18,30,5.7,0,0.00%,-0.06,-0.14,0.08,0.25,0.02,1.07,,0,-0.01,-0.04,94.3,36.70%,82.5,,,,,6.70%,84,,,,,,0,-0.4,,,0.8,,,-0.2,-3.46,,,40.03,,,23.10%,75.00%,51.70%,33.30%,91.70%,80.00%,55.20%,20.00%,10.00%,4,104.3,2,50.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.00%,33.30%,66.70%,0.00%,50.00%,100.00%,0.00%,33.30%,33.30%,33.30%,0.00%,66.70%,33.30%,1,2,0,0,1,0,0,6,12,18,14.7,1,33.30%,0.09,-0.05,0.14,1.15,0.11,0.98,,0,0.13,-0.04,90.5,22.20%,84.5,27.80%,86.8,22.20%,79.5,5.60%,85,,,,,,0,0.5,-0.1,1,0.1,,,-0.14,12.88,-1.49,24.95,8.63,,,41.70%,83.30%,55.60%,60.00%,80.00%,70.00%,33.30%,100.00%,16.70%,3,107.3,2,66.70%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,0.00%,40.00%,60.00%,0.00%,0.00%,0.00%,0.00%,20.00%,20.00%,60.00%,40.00%,40.00%,20.00%,2,3,0,0,0,0,0,6,13,19,10.2,0,0.00%,-0.12,-0.12,0,-1.09,-0.11,0.88,,0,-0.13,0,91.7,21.10%,83.5,10.50%,86,10.50%,74,10.50%,87,,,,,,-0.4,-0.6,0.1,-0.2,-0.2,,,-4.01,-13.86,4.32,-9.92,-10.76,,,27.30%,100.00%,57.90%,100.00%,87.50%,90.90%,42.10%,60.00%,5.30%,5,101.9,1,20.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.30%,33.30%,33.30%,0.00%,0.00%,0.00%,0.00%,0.00%,66.70%,33.30%,0.00%,33.30%,66.70%,1,1,1,0,0,0,0,7,12,19,9.9,0,0.00%,-0.06,-0.07,0.01,-0.7,-0.07,0.53,,0,-0.08,-0.03,90.9,31.60%,79.2,,,15.80%,82.7,5.30%,81,,,,,,-0.3,-0.1,,0.4,-0.9,,,-2.82,-2.01,,11.7,-85.44,,,36.40%,75.00%,52.60%,75.00%,100.00%,90.00%,42.10%,50.00%,5.30%,3,104.6,2,66.70%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.00%,66.70%,33.30%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,33.30%,66.70%,0.00%,2,1,0,1,0,0,0,6,7,13,22.8,0,0.00%,-0.04,-0.06,0.02,-0.77,-0.08,0.94,,0,-0.07,0.02,94,16.70%,82,25.00%,88.3,,,8.30%,87,,,,,7.70%,0,-0.2,-0.4,,0.1,,,0.7,-11.27,-12.43,,10.95,,,16.70%,83.30%,50.00%,100.00%,80.00%,83.30%,50.00%,50.00%,7.70%,3,92.3,0,0.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,50.00%,50.00%,1,1,0,0,0,0,0,11,11,22,16.5,1,50.00%,-0.14,-0.18,0.05,-1.06,-0.11,1.89,,0,-0.08,0.01,95.7,13.60%,86,,,4.50%,80,31.80%,89.6,,,,,,-0.1,0.2,,0,-0.8,,,-0.86,5.63,,3.64,-11.92,,,16.70%,60.00%,36.40%,50.00%,66.70%,62.50%,45.50%,40.00%,13.60%,2,111.5,1,50.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,0.00%,100.00%,0.00%,50.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0,2,0,0,0,0,0,7,11,18,25,1,33.30%,0.17,-0.02,0.2,1.72,0.18,0.73,,0,0.14,0.1,97.3,16.70%,88.7,22.20%,91.5,11.10%,84,16.70%,85,,,,,,0.3,1.2,-0.3,0,0.1,,,5.63,38.91,-8.23,-0.73,2.14,,,11.10%,77.80%,44.40%,0.00%,57.10%,50.00%,50.00%,50.00%,22.20%,3,116.7,1,33.30%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.00%,40.00%,40.00%,0.00%,0.00%,50.00%,0.00%,40.00%,60.00%,0.00%,20.00%,20.00%,60.00%,2,2,1,0,1,0,0,5,6,11,0.8,0,0.00%,0.05,-0.05,0.09,0.43,0.04,0.54,,0,0.04,0.05,96,9.10%,83,18.20%,89,,,45.50%,83.4,,,,,,0.5,0.4,-0.2,,0.2,,,15.3,37.91,-10.67,,4.75,,,33.30%,100.00%,45.50%,100.00%,100.00%,100.00%,18.20%,20.00%,0.00%,5,105.6,2,40.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,50.00%,25.00%,25.00%,0.00%,75.00%,25.00%,2,2,0,0,0,0,0,3,9,12,12.5,1,25.00%,-0.13,-0.13,0,-0.78,-0.07,1.19,,0,-0.11,0,92.8,41.70%,82.6,,,,,16.70%,82.5,,,,,,-0.2,-0.6,,,-0.2,,,-3.43,-11.87,,,-10.67,,,16.70%,66.70%,41.70%,100.00%,100.00%,100.00%,50.00%,50.00%,0.00%,4,105.9,4,100.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25.00%,50.00%,25.00%,0.00%,0.00%,0.00%,0.00%,25.00%,25.00%,50.00%,25.00%,50.00%,25.00%,2,1,1,0,0,0,0,8,17,25,8.6,0,0.00%,0.2,-0.06,0.27,1.46,0.13,1.37,,0,0.1,0.05,93.1,28.00%,85.9,,,12.00%,80.7,4.00%,87,,,,,,0.7,-0.2,,0,0.5,,,4.99,-3.36,,-1.49,45.84,,,40.00%,70.00%,52.00%,66.70%,85.70%,76.90%,40.00%,100.00%,12.00%,5,107.4,1,20.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,50.00%,50.00%,0.00%,1,0,1,0,0,0,0,6,14,20,0.9,0,0.00%,-0.08,-0.12,0.05,-0.69,-0.06,1.11,,0,-0.02,-0.05,95,15.00%,84,55.00%,92.6,,,5.00%,94,10.00%,87,,,,-0.1,0.1,0.5,,-0.2,-0.2,,-4.24,3.78,4.6,,-22.48,-12.07,,58.30%,37.50%,50.00%,42.90%,100.00%,60.00%,40.00%,80.00%,20.00%,2,84.2,0,0.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50.00%,0.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,50.00%,50.00%,0,1,1,0,0,0,0,9,14,23,25.2,1,50.00%,0.04,-0.04,0.08,0.11,0.01,0.88,,0,-0.04,0.08,95,13.00%,87.7,17.40%,90,26.10%,84.5,,,4.30%,89,,,,-0.3,0,0.4,-0.3,,-0.2,,-3.16,1,10.93,-4.68,,-22.65,,46.70%,50.00%,47.80%,85.70%,75.00%,81.80%,34.80%,75.00%,8.70%,2,99.6,1,50.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,100.00%,0.00%,1,0,0,0,0,0,0,5,10,15,-7.8,0,0.00%,-0.09,-0.11,0.02,-0.88,-0.09,1.18,,0,-0.05,-0.03,93.5,26.70%,80.3,,,,,6.70%,81,,,,,,-0.6,0.2,,,-0.1,,,-6.3,5.83,,,-5.1,,,42.90%,25.00%,33.30%,66.70%,50.00%,60.00%,53.30%,50.00%,13.30%,1,76.2,0,0.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.00%,80.00%,20.00%,0.00%,100.00%,0.00%,0.00%,60.00%,40.00%,0.00%,0.00%,60.00%,40.00%,4,1,0,0,0,0,0,13,14,27,-5,1,20.00%,-0.17,-0.31,0.15,1.25,0.12,2.44,,0,0.14,-0.2,95.6,59.30%,87.2,3.70%,89,,,,,3.70%,86,,,,0,1.5,-0.1,,,0,,-0.44,9.25,-8.67,,,4.6,,30.00%,28.60%,29.60%,66.70%,100.00%,75.00%,25.90%,50.00%,7.40%,5,108.6,3,60.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0,0,1,0,0,0,0,8,11,19,16.1,0,0.00%,0.12,-0.02,0.14,1.28,0.12,0.73,,0,0.06,0.11,91.2,47.40%,78.9,,,15.80%,80.7,5.30%,80,,,,,,-0.2,0.2,,-0.2,0.8,,,-3.97,2.18,,-6.51,78.85,,,23.10%,83.30%,42.10%,33.30%,80.00%,62.50%,31.60%,100.00%,15.80%,1,80.4,0,0.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50.00%,0.00%,50.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0,1,1,0,0,0,0,6,13,19,21.8,1,50.00%,0.16,-0.03,0.19,0.48,0.05,1.01,,0,0.05,0.1,93.5,5.30%,83,5.30%,88,15.80%,71,,,42.10%,85.3,,,,-0.5,0,0.1,0.3,,0.7,,-7.6,3.64,5.8,11.3,,9.21,,25.00%,63.60%,47.40%,50.00%,100.00%,88.90%,57.90%,50.00%,5.30%,2,101.6,1,50.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,100.00%,0.00%,1,1,0,0,0,0,0,9,9,18,28.8,0,0.00%,0.15,-0.01,0.17,1.82,0.19,1.09,,0,0.11,0.03,95,52.90%,87.1,17.60%,88,,,17.60%,81.7,,,,,5.60%,0.1,0.8,0.1,,0,,,2.69,8.54,3.05,,-0.63,,,25.00%,40.00%,29.40%,33.30%,50.00%,40.00%,29.40%,100.00%,16.70%,2,95.9,1,50.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,50.00%,0.00%,100.00%,0.00%,2,0,0,0,0,0,0,6,6,12,-2.6,0,0.00%,-0.06,-0.06,0,-0.41,-0.04,0.8,,0,-0.01,-0.06,95,8.30%,85,,,,,41.70%,87,,,,,,0.3,-0.1,,,-0.4,,,5.45,-5.63,,,-7.95,,,40.00%,50.00%,41.70%,100.00%,0.00%,80.00%,16.70%,100.00%,8.30%,2,87.3,0,0.00%
